x,y,z
5.644728851318359375e+01,3.707289457321166992e+00,1.370338559150695801e+00
5.659571075439453125e+01,3.717139244079589844e+00,1.370338559150695801e+00
5.674413681030273438e+01,3.726988792419433594e+00,1.370338559150695801e+00
5.689256286621093750e+01,3.736838579177856445e+00,1.370338439941406250e+00
5.704098510742187500e+01,3.746688127517700195e+00,1.370338439941406250e+00
5.718941497802734375e+01,3.756537914276123047e+00,1.370338559150695801e+00
5.733783721923828125e+01,3.766387462615966797e+00,1.370338559150695801e+00
5.748626327514648438e+01,3.776237010955810547e+00,1.370338559150695801e+00
5.763468551635742188e+01,3.786086797714233398e+00,1.370338559150695801e+00
5.778311538696289062e+01,3.795936584472656250e+00,1.370338559150695801e+00
5.793153762817382812e+01,3.805786132812500000e+00,1.370338559150695801e+00
5.807996368408203125e+01,3.815635919570922852e+00,1.370338559150695801e+00
5.822838592529296875e+01,3.825485706329345703e+00,1.370338559150695801e+00
5.837681579589843750e+01,3.835335493087768555e+00,1.370338439941406250e+00
5.852523803710937500e+01,3.845185041427612305e+00,1.370338559150695801e+00
5.867366409301757812e+01,3.855034828186035156e+00,1.370338559150695801e+00
5.882208633422851562e+01,3.864884376525878906e+00,1.370338559150695801e+00
5.897051239013671875e+01,3.874734163284301758e+00,1.370338559150695801e+00
5.911893844604492188e+01,3.884583950042724609e+00,1.370338559150695801e+00
5.926736450195312500e+01,3.894433736801147461e+00,1.370338559150695801e+00
5.941578674316406250e+01,3.904283285140991211e+00,1.370338559150695801e+00
5.956421279907226562e+01,3.914133071899414062e+00,1.370338559150695801e+00
5.971263885498046875e+01,3.923982620239257812e+00,1.370338559150695801e+00
5.986106491088867188e+01,3.933832406997680664e+00,1.370338559150695801e+00
6.000948715209960938e+01,3.943682193756103516e+00,1.370338559150695801e+00
6.015791320800781250e+01,3.953531980514526367e+00,1.370338559150695801e+00
6.030633926391601562e+01,3.963381528854370117e+00,1.370338559150695801e+00
6.045476531982421875e+01,3.973231315612792969e+00,1.370338559150695801e+00
6.060318756103515625e+01,3.983081102371215820e+00,1.370338559150695801e+00
6.075161361694335938e+01,3.992930650711059570e+00,1.370338559150695801e+00
6.090003967285156250e+01,4.002780437469482422e+00,1.370338559150695801e+00
6.104846572875976562e+01,4.012629985809326172e+00,1.370338559150695801e+00
6.119688796997070312e+01,4.022479534149169922e+00,1.370338559150695801e+00
6.134531402587890625e+01,4.032329559326171875e+00,1.370338559150695801e+00
6.149373626708984375e+01,4.042238235473632812e+00,1.370338559150695801e+00
6.164213180541992188e+01,4.052504539489746094e+00,1.370338559150695801e+00
6.179052734375000000e+01,4.062770843505859375e+00,1.370338559150695801e+00
6.193892669677734375e+01,4.073036670684814453e+00,1.370338559150695801e+00
6.208732223510742188e+01,4.083302974700927734e+00,1.370338559150695801e+00
6.223572158813476562e+01,4.093568801879882812e+00,1.370338559150695801e+00
6.238411712646484375e+01,4.103834629058837891e+00,1.370338678359985352e+00
6.253251266479492188e+01,4.114100933074951172e+00,1.370338559150695801e+00
6.268090820312500000e+01,4.124367237091064453e+00,1.370338559150695801e+00
6.282930755615234375e+01,4.134633064270019531e+00,1.370338559150695801e+00
6.297770690917968750e+01,4.144899368286132812e+00,1.370338559150695801e+00
6.312610244750976562e+01,4.155165195465087891e+00,1.370338678359985352e+00
6.327449798583984375e+01,4.165431022644042969e+00,1.370338559150695801e+00
6.342289352416992188e+01,4.175697326660156250e+00,1.370338559150695801e+00
6.357129287719726562e+01,4.185963630676269531e+00,1.370338559150695801e+00
6.371968841552734375e+01,4.196229457855224609e+00,1.370338559150695801e+00
6.386808776855468750e+01,4.206495285034179688e+00,1.370338559150695801e+00
6.401647949218750000e+01,4.216761589050292969e+00,1.370338559150695801e+00
6.416487884521484375e+01,4.227027893066406250e+00,1.370338559150695801e+00
6.431327819824218750e+01,4.237293720245361328e+00,1.370338559150695801e+00
6.446166992187500000e+01,4.247560024261474609e+00,1.370338559150695801e+00
6.461006927490234375e+01,4.257825851440429688e+00,1.370338559150695801e+00
6.475846862792968750e+01,4.268091678619384766e+00,1.370338559150695801e+00
6.490686035156250000e+01,4.278357982635498047e+00,1.370338559150695801e+00
6.505525970458984375e+01,4.288624286651611328e+00,1.370338559150695801e+00
6.520365905761718750e+01,4.298890113830566406e+00,1.370338559150695801e+00
6.535205078125000000e+01,4.309156417846679688e+00,1.370338559150695801e+00
6.550045013427734375e+01,4.319422245025634766e+00,1.370338559150695801e+00
6.564884948730468750e+01,4.329688549041748047e+00,1.370338559150695801e+00
6.579724121093750000e+01,4.339954376220703125e+00,1.370338559150695801e+00
6.594564056396484375e+01,4.350220680236816406e+00,1.370338678359985352e+00
6.609403991699218750e+01,4.360486507415771484e+00,1.370338678359985352e+00
6.624243927001953125e+01,4.370752811431884766e+00,1.370338559150695801e+00
6.639083099365234375e+01,4.381018638610839844e+00,1.370338559150695801e+00
6.653923034667968750e+01,4.391284942626953125e+00,1.370338678359985352e+00
6.668762207031250000e+01,4.401550769805908203e+00,1.370338678359985352e+00
6.683602142333984375e+01,4.411817073822021484e+00,1.370338559150695801e+00
6.698442077636718750e+01,4.422082901000976562e+00,1.370338559150695801e+00
6.713281250000000000e+01,4.432349205017089844e+00,1.370338678359985352e+00
6.728121185302734375e+01,4.442615509033203125e+00,1.370338559150695801e+00
6.742961120605468750e+01,4.452881336212158203e+00,1.370338559150695801e+00
6.757800292968750000e+01,4.463147163391113281e+00,1.370338559150695801e+00
6.772640991210937500e+01,4.473413467407226562e+00,1.370338678359985352e+00
6.787480163574218750e+01,4.483679771423339844e+00,1.370338559150695801e+00
6.802319335937500000e+01,4.493945598602294922e+00,1.370338559150695801e+00
6.817159271240234375e+01,4.504211425781250000e+00,1.370338559150695801e+00
6.831999206542968750e+01,4.514477729797363281e+00,1.370338678359985352e+00
6.846839141845703125e+01,4.524743556976318359e+00,1.370338678359985352e+00
6.861679077148437500e+01,4.535009860992431641e+00,1.370338559150695801e+00
6.876518249511718750e+01,4.545275688171386719e+00,1.370338678359985352e+00
6.891358184814453125e+01,4.555541992187500000e+00,1.370338678359985352e+00
6.906197357177734375e+01,4.565808296203613281e+00,1.370338678359985352e+00
6.921037292480468750e+01,4.576074123382568359e+00,1.370338559150695801e+00
6.935877227783203125e+01,4.586339950561523438e+00,1.370338678359985352e+00
6.950716400146484375e+01,4.596606254577636719e+00,1.370338559150695801e+00
6.965556335449218750e+01,4.606872558593750000e+00,1.370338678359985352e+00
6.980395507812500000e+01,4.617138385772705078e+00,1.370338678359985352e+00
6.995236206054687500e+01,4.627404212951660156e+00,1.370338678359985352e+00
7.010075378417968750e+01,4.637670516967773438e+00,1.370338559150695801e+00
7.024914550781250000e+01,4.647936820983886719e+00,1.370338678359985352e+00
7.039754486083984375e+01,4.658202648162841797e+00,1.370338559150695801e+00
7.054594421386718750e+01,4.668468952178955078e+00,1.370338559150695801e+00
7.069434356689453125e+01,4.678734779357910156e+00,1.370338559150695801e+00
7.084274291992187500e+01,4.689001083374023438e+00,1.370338678359985352e+00
7.099113464355468750e+01,4.699267387390136719e+00,1.370338559150695801e+00
7.113952636718750000e+01,4.709533214569091797e+00,1.370338678359985352e+00
7.128793334960937500e+01,4.719799041748046875e+00,1.370338559150695801e+00
7.143632507324218750e+01,4.730065345764160156e+00,1.370338559150695801e+00
7.158472442626953125e+01,4.740331172943115234e+00,1.370338678359985352e+00
7.173312377929687500e+01,4.750597000122070312e+00,1.370338678359985352e+00
7.188151550292968750e+01,4.760863304138183594e+00,1.370338678359985352e+00
7.202990722656250000e+01,4.771129608154296875e+00,1.370338559150695801e+00
7.217831420898437500e+01,4.781395435333251953e+00,1.370338678359985352e+00
7.232670593261718750e+01,4.791661739349365234e+00,1.370338678359985352e+00
7.247510528564453125e+01,4.801927566528320312e+00,1.370338678359985352e+00
7.262350463867187500e+01,4.812193870544433594e+00,1.370338678359985352e+00
7.277189636230468750e+01,4.822460174560546875e+00,1.370338678359985352e+00
7.292029571533203125e+01,4.832726001739501953e+00,1.370338678359985352e+00
7.306869506835937500e+01,4.842991828918457031e+00,1.370338678359985352e+00
7.321708679199218750e+01,4.853258132934570312e+00,1.370338678359985352e+00
7.336548614501953125e+01,4.863524436950683594e+00,1.370338678359985352e+00
7.351388549804687500e+01,4.873790264129638672e+00,1.370338678359985352e+00
7.366227722167968750e+01,4.884056091308593750e+00,1.370338678359985352e+00
7.381067657470703125e+01,4.894322395324707031e+00,1.370338678359985352e+00
7.395907592773437500e+01,4.904588699340820312e+00,1.370338678359985352e+00
7.410746765136718750e+01,4.914854049682617188e+00,1.370338678359985352e+00
7.425586700439453125e+01,4.925120353698730469e+00,1.370338678359985352e+00
7.440426635742187500e+01,4.935386657714843750e+00,1.370338678359985352e+00
7.455265808105468750e+01,4.945652961730957031e+00,1.370338678359985352e+00
7.470105743408203125e+01,4.955918788909912109e+00,1.370338678359985352e+00
7.484945678710937500e+01,4.966184616088867188e+00,1.370338678359985352e+00
7.499784851074218750e+01,4.976450920104980469e+00,1.370338678359985352e+00
7.514624786376953125e+01,4.986716747283935547e+00,1.370338678359985352e+00
7.529464721679687500e+01,4.996983051300048828e+00,1.370338678359985352e+00
7.544303894042968750e+01,5.007249355316162109e+00,1.370338678359985352e+00
7.559143829345703125e+01,5.017515182495117188e+00,1.370338678359985352e+00
7.573983764648437500e+01,5.027781486511230469e+00,1.370338678359985352e+00
7.588822937011718750e+01,5.038047313690185547e+00,1.370338678359985352e+00
7.603662872314453125e+01,5.048313140869140625e+00,1.370338678359985352e+00
7.618502807617187500e+01,5.058579444885253906e+00,1.370338678359985352e+00
7.633341979980468750e+01,5.068845748901367188e+00,1.370338678359985352e+00
7.648181915283203125e+01,5.079111576080322266e+00,1.370338678359985352e+00
7.663021850585937500e+01,5.089377403259277344e+00,1.370338678359985352e+00
7.677861022949218750e+01,5.099643707275390625e+00,1.370338678359985352e+00
7.692700958251953125e+01,5.109910011291503906e+00,1.370338678359985352e+00
7.707540893554687500e+01,5.120176315307617188e+00,1.370338678359985352e+00
7.722380065917968750e+01,5.130441665649414062e+00,1.370338678359985352e+00
7.737220001220703125e+01,5.140707969665527344e+00,1.370338678359985352e+00
7.752059936523437500e+01,5.150974273681640625e+00,1.370338678359985352e+00
7.766899108886718750e+01,5.161240100860595703e+00,1.370338678359985352e+00
7.781739807128906250e+01,5.171506404876708984e+00,1.370338678359985352e+00
7.796578979492187500e+01,5.181772232055664062e+00,1.370338678359985352e+00
7.811418914794921875e+01,5.192038536071777344e+00,1.370338678359985352e+00
7.826258087158203125e+01,5.202304363250732422e+00,1.370338678359985352e+00
7.841098022460937500e+01,5.212570667266845703e+00,1.370338678359985352e+00
7.855937194824218750e+01,5.222836494445800781e+00,1.370338678359985352e+00
7.870777130126953125e+01,5.233102798461914062e+00,1.370338678359985352e+00
7.885617065429687500e+01,5.243368625640869141e+00,1.370338678359985352e+00
7.900456237792968750e+01,5.253634452819824219e+00,1.370338678359985352e+00
7.915296173095703125e+01,5.263900756835937500e+00,1.370338678359985352e+00
7.930136108398437500e+01,5.274167060852050781e+00,1.370338678359985352e+00
7.944976043701171875e+01,5.284432888031005859e+00,1.370338678359985352e+00
7.959815216064453125e+01,5.294699192047119141e+00,1.370338678359985352e+00
7.974655151367187500e+01,5.304965496063232422e+00,1.370338678359985352e+00
7.989494323730468750e+01,5.315231323242187500e+00,1.370338678359985352e+00
8.004335021972656250e+01,5.325497627258300781e+00,1.370338678359985352e+00
8.019174194335937500e+01,5.335763454437255859e+00,1.370338678359985352e+00
8.034014129638671875e+01,5.346029281616210938e+00,1.370338678359985352e+00
8.048854064941406250e+01,5.356295585632324219e+00,1.370338559150695801e+00
8.063693237304687500e+01,5.366561412811279297e+00,1.370338678359985352e+00
8.078533172607421875e+01,5.376827239990234375e+00,1.370338678359985352e+00
8.093372344970703125e+01,5.387093544006347656e+00,1.370338678359985352e+00
8.108212280273437500e+01,5.397359848022460938e+00,1.370338678359985352e+00
8.123052215576171875e+01,5.407626152038574219e+00,1.370338678359985352e+00
8.137892150878906250e+01,5.417891979217529297e+00,1.370338678359985352e+00
8.152731323242187500e+01,5.428158283233642578e+00,1.370338678359985352e+00
8.167570495605468750e+01,5.438424110412597656e+00,1.370338678359985352e+00
8.182410430908203125e+01,5.448690414428710938e+00,1.370338678359985352e+00
8.197250366210937500e+01,5.458956241607666016e+00,1.370338678359985352e+00
8.212090301513671875e+01,5.469222068786621094e+00,1.370338678359985352e+00
8.226929473876953125e+01,5.479488372802734375e+00,1.370338678359985352e+00
8.241769409179687500e+01,5.489754199981689453e+00,1.370338678359985352e+00
8.256609344482421875e+01,5.500020503997802734e+00,1.370338678359985352e+00
8.271448516845703125e+01,5.510286808013916016e+00,1.370338678359985352e+00
8.286289215087890625e+01,5.520553112030029297e+00,1.370338678359985352e+00
8.301127624511718750e+01,5.530818939208984375e+00,1.370338678359985352e+00
8.315968322753906250e+01,5.541084766387939453e+00,1.370338678359985352e+00
8.330807495117187500e+01,5.551351070404052734e+00,1.370338678359985352e+00
8.345647430419921875e+01,5.561616897583007812e+00,1.370338559150695801e+00
8.360487365722656250e+01,5.571883201599121094e+00,1.370338678359985352e+00
8.375327301025390625e+01,5.582149028778076172e+00,1.370338678359985352e+00
8.390166473388671875e+01,5.592415332794189453e+00,1.370338678359985352e+00
8.405006408691406250e+01,5.602681159973144531e+00,1.370338678359985352e+00
8.419845581054687500e+01,5.612947463989257812e+00,1.370338678359985352e+00
8.434685516357421875e+01,5.623213291168212891e+00,1.370338678359985352e+00
8.449525451660156250e+01,5.633479118347167969e+00,1.370338678359985352e+00
8.464364624023437500e+01,5.643745422363281250e+00,1.370338678359985352e+00
8.479204559326171875e+01,5.654011726379394531e+00,1.370338678359985352e+00
8.494044494628906250e+01,5.664277553558349609e+00,1.370338678359985352e+00
8.508883666992187500e+01,5.674543857574462891e+00,1.370338678359985352e+00
8.523723602294921875e+01,5.684809684753417969e+00,1.370338678359985352e+00
8.538563537597656250e+01,5.695075988769531250e+00,1.370338678359985352e+00
8.553402709960937500e+01,5.705341815948486328e+00,1.370338678359985352e+00
8.568242645263671875e+01,5.715608119964599609e+00,1.370338678359985352e+00
8.583081817626953125e+01,5.725873947143554688e+00,1.370338678359985352e+00
8.597921752929687500e+01,5.736139774322509766e+00,1.370338678359985352e+00
8.612762451171875000e+01,5.746406078338623047e+00,1.370338678359985352e+00
8.627600860595703125e+01,5.756672382354736328e+00,1.370338678359985352e+00
8.642441558837890625e+01,5.766938686370849609e+00,1.370338678359985352e+00
8.657280731201171875e+01,5.777204513549804688e+00,1.370338678359985352e+00
8.672120666503906250e+01,5.787470817565917969e+00,1.370338678359985352e+00
8.686958312988281250e+01,5.797972202301025391e+00,1.370338678359985352e+00
8.701795959472656250e+01,5.808560371398925781e+00,1.370338678359985352e+00
8.716632843017578125e+01,5.819149494171142578e+00,1.370338678359985352e+00
8.731471252441406250e+01,5.829738140106201172e+00,1.370338678359985352e+00
8.746308135986328125e+01,5.840327262878417969e+00,1.370338678359985352e+00
8.761145782470703125e+01,5.850915431976318359e+00,1.370338678359985352e+00
8.775982666015625000e+01,5.861504077911376953e+00,1.370338678359985352e+00
8.790820312500000000e+01,5.872093200683593750e+00,1.370338678359985352e+00
